ID,Recommend ID,Score,UserNameFrom,UserAgeFrom,UserNameTo,UserAgeTo
3491,3677,4.77,Andre Jimenez,18,Cassandra Lee,24
3491,3596,4.413,Andre Jimenez,18,Michael Jackson,25
3491,3830,4.085,Andre Jimenez,18,Paul Thomas,22
3491,3604,3.713,Andre Jimenez,18,Ariel Woods,24
3491,3456,3.584,Andre Jimenez,18,Donald Ryan,18
3491,3692,3.567,Andre Jimenez,18,Shannon Phillips MD,24
3491,3501,3.525,Andre Jimenez,18,Carlos Johnson,25
3491,3577,3.495,Andre Jimenez,18,Jonathan Bailey,21
3492,3677,1.854,Michele Stone,20,Cassandra Lee,24
3492,3625,1.562,Michele Stone,20,Adrian Calderon,23
3492,3448,1.514,Michele Stone,20,Shelly Alvarez,25
3492,3545,1.514,Michele Stone,20,Karen Smith,24
3492,3586,1.514,Michele Stone,20,Shannon Moore,18
3492,3830,1.514,Michele Stone,20,Paul Thomas,22
3492,3938,1.514,Michele Stone,20,Angela Tate,19
3492,3693,1.316,Michele Stone,20,Amanda Bird,21
3492,3851,1.316,Michele Stone,20,Eric Holland,22
3492,3831,1.311,Michele Stone,20,Michael Glover,24
3493,3643,4.024,Dr. Sarah Morales,23,Megan Henry,19
3493,3718,3.972,Dr. Sarah Morales,23,William Chan,24
3493,3758,3.648,Dr. Sarah Morales,23,Joseph Alexander MD,25
3493,3794,3.556,Dr. Sarah Morales,23,Paul Nixon,25
3493,3620,3.172,Dr. Sarah Morales,23,Megan Henry,19
3493,3826,2.95,Dr. Sarah Morales,23,Leah Lopez,19
3493,3833,2.92,Dr. Sarah Morales,23,Renee Lane,23
3493,3822,2.825,Dr. Sarah Morales,23,Alyssa Henry,20
3493,3870,2.727,Dr. Sarah Morales,23,Christopher Evans,22
3493,3569,2.715,Dr. Sarah Morales,23,Adrian Allen,18
3494,3869,1.175,James Walters,20,Mary Rubio,24
3494,3539,0.9,James Walters,20,Sandra Humphrey,21
3494,3758,0.9,James Walters,20,Joseph Alexander MD,25
3494,3464,0.593,James Walters,20,Kimberly Williams,21
3494,3466,0.593,James Walters,20,Joshua Riley,21
3494,3600,0.593,James Walters,20,Jamie Rivas,21
3494,3825,0.593,James Walters,20,Richard Patrick,22
3494,3931,0.593,James Walters,20,Felicia Mclean,18
3494,3483,0.466,James Walters,20,Beth Riley,23
3494,3499,0.466,James Walters,20,Billy Evans,20
3495,3677,7.225,Megan Snyder,21,Cassandra Lee,24
3495,3841,5.829,Megan Snyder,21,Vanessa King,25
3495,3674,5.498,Megan Snyder,21,Eric Hardy,18
3495,3886,5.492,Megan Snyder,21,Stacey Reyes,18
3495,3604,5.27,Megan Snyder,21,Ariel Woods,24
3495,3800,5.099,Megan Snyder,21,Jesus Lee,22
3495,3540,4.975,Megan Snyder,21,Michael Hampton,20
3495,3838,4.609,Megan Snyder,21,Daniel Armstrong,19
3495,3656,4.195,Megan Snyder,21,Brenda Diaz,23
3495,3902,4.058,Megan Snyder,21,Mr. Alex Cook,18
3496,3526,2.261,Ms. Stephanie Walsh,22,Russell Taylor,24
3496,3971,2.18,Ms. Stephanie Walsh,22,Nathan Nelson,24
3496,3625,1.932,Ms. Stephanie Walsh,22,Adrian Calderon,23
3496,3851,1.922,Ms. Stephanie Walsh,22,Eric Holland,22
3496,3797,1.795,Ms. Stephanie Walsh,22,Sara Patterson,21
3496,3454,1.62,Ms. Stephanie Walsh,22,Jeremy Fuller,23
3496,3968,1.599,Ms. Stephanie Walsh,22,Jeremy Gallegos,23
3496,3938,1.519,Ms. Stephanie Walsh,22,Angela Tate,19
3496,3545,1.508,Ms. Stephanie Walsh,22,Karen Smith,24
3496,3556,1.5,Ms. Stephanie Walsh,22,Matthew Keith,23
3497,3488,5.272,Julie Thomas,24,Andrea Duarte,19
3497,3605,4.559,Julie Thomas,24,Matthew Keith,23
3497,3938,4.311,Julie Thomas,24,Angela Tate,19
3497,3800,4.17,Julie Thomas,24,Jesus Lee,22
3497,3514,4.057,Julie Thomas,24,Marcus Tucker,21
3497,3930,3.962,Julie Thomas,24,Jessica Cruz,18
3497,3731,3.945,Julie Thomas,24,Michael Dunn,18
3497,3702,3.852,Julie Thomas,24,Tina Griffin,23
3497,3737,3.851,Julie Thomas,24,Kathleen Garza,23
3497,3860,3.812,Julie Thomas,24,Jason Watts,23
3498,3590,5.292,Mary Morales,24,Robert Turner,24
3498,3442,4.952,Mary Morales,24,Patricia Riggs,22
3498,3710,4.683,Mary Morales,24,Caroline Rivera,19
3498,3815,4.084,Mary Morales,24,Megan Beard,18
3498,3608,4.018,Mary Morales,24,Terri Taylor,25
3498,3753,3.661,Mary Morales,24,Stephanie Jones,23
3498,3735,3.065,Mary Morales,24,Samantha Anderson,20
3498,3802,3.052,Mary Morales,24,Megan Beard,18
3498,3553,3.012,Mary Morales,24,Vanessa Moore,22
3498,3663,2.264,Mary Morales,24,Tracy Flores,19
3499,3568,3.787,Beth Riley,23,Brittney Rodgers,22
3499,3927,3.521,Beth Riley,23,Gloria Garcia,23
3499,3584,2.824,Beth Riley,23,Brittney Rodgers,22
3499,3931,2.533,Beth Riley,23,Felicia Mclean,18
3499,3593,2.446,Beth Riley,23,Donald Miller,25
3499,3468,2.36,Beth Riley,23,Christopher Everett,24
3499,3782,2.351,Beth Riley,23,James Weber,22
3499,3803,2.304,Beth Riley,23,Jacob Barnett,20
3499,3810,2.249,Beth Riley,23,Leah Lopez,19
3499,3622,2.1,Beth Riley,23,Timothy Davis,24
3500,3901,1.606,Katherine Ballard,21,Angela Poole,23
3500,3607,1.473,Katherine Ballard,21,Spencer Chapman,21
3500,3907,1.28,Katherine Ballard,21,Karen Fisher,23
3500,3442,1.136,Katherine Ballard,21,Patricia Riggs,22
3500,3521,0.807,Katherine Ballard,21,Eric Mccormick,21
3500,3632,0.802,Katherine Ballard,21,Raymond Clark,22
3500,3505,0.797,Katherine Ballard,21,Kayla Smith,25
3500,3644,0.797,Katherine Ballard,21,Deborah Craig,18
3500,3698,0.797,Katherine Ballard,21,Daniel Hoffman,18
3500,3537,0.593,Katherine Ballard,21,Toni Watkins,19
3501,3540,5.509,John Miles,22,Michael Hampton,20
3501,3886,5.448,John Miles,22,Stacey Reyes,18
3501,3480,5.053,John Miles,22,Andre Jimenez,18
3501,3693,5.037,John Miles,22,Amanda Bird,21
3501,3750,4.962,John Miles,22,Steven Hinton,22
3501,3618,4.343,John Miles,22,Hayden Olson,21
3501,3697,4.229,John Miles,22,Steven Hinton,22
3501,3611,4.114,John Miles,22,Adrian Calderon,23
3501,3966,3.967,John Miles,22,Jeremy Gallegos,23
3501,3656,3.751,John Miles,22,Brenda Diaz,23
3502,3479,0.733,Francisco Hammond,21,Rebecca Webb,25
3502,3481,0.733,Francisco Hammond,21,Melinda Bauer,18
3502,3516,0.733,Francisco Hammond,21,Charles Harris,20
3502,3523,0.733,Francisco Hammond,21,Joseph White,24
3502,3562,0.733,Francisco Hammond,21,Todd Taylor,25
3502,3594,0.733,Francisco Hammond,21,Tommy Monroe,23
3502,3613,0.733,Francisco Hammond,21,Jennifer Greene,25
3502,3639,0.733,Francisco Hammond,21,Jeffrey Chambers,23
3502,3649,0.733,Francisco Hammond,21,Diana Stout,19
3502,3695,0.733,Francisco Hammond,21,Sara Patterson,21
3503,3545,2.806,Cynthia Cole,20,Karen Smith,24
3503,3611,2.806,Cynthia Cole,20,Adrian Calderon,23
3503,3938,2.806,Cynthia Cole,20,Angela Tate,19
3503,3605,2.546,Cynthia Cole,20,Matthew Keith,23
3503,3488,2.466,Cynthia Cole,20,Andrea Duarte,19
3503,3926,2.466,Cynthia Cole,20,Michael Williams,24
3503,3860,2.289,Cynthia Cole,20,Jason Watts,23
3503,3604,2.206,Cynthia Cole,20,Ariel Woods,24
3503,3702,2.206,Cynthia Cole,20,Tina Griffin,23
3503,3707,2.067,Cynthia Cole,20,Brianna Small,19
3504,3925,1.529,Sarah Poole,23,Preston Ramirez,24
3504,3961,1.529,Sarah Poole,23,Amanda Morrow,23
3504,3496,1.304,Sarah Poole,23,Rodney Gordon,21
3504,567,1.074,Sarah Poole,23,Wendy Hurst,25
3504,3566,1.074,Sarah Poole,23,Erica Garcia,24
3504,3586,1.036,Sarah Poole,23,Shannon Moore,18
3504,3592,0.895,Sarah Poole,23,Nathaniel Lopez,24
3504,3847,0.895,Sarah Poole,23,Kevin Hill,19
3504,3525,0.869,Sarah Poole,23,Mark Anderson,20
3504,857,0.64,Sarah Poole,23,Charlotte Roberts,21
3505,3778,2.962,Rodney Gordon,21,Carolyn Jordan,23
3505,3599,2.863,Rodney Gordon,21,Robert Santana,20
3505,3728,2.763,Rodney Gordon,21,Benjamin May,25
3505,3835,2.436,Rodney Gordon,21,Sara Willis,22
3505,3802,2.204,Rodney Gordon,21,Megan Beard,18
3505,3470,2.195,Rodney Gordon,21,Michael Jensen,22
3505,3713,2.11,Rodney Gordon,21,Greg Graham,22
3505,3710,2.102,Rodney Gordon,21,Caroline Rivera,19
3505,3921,2.102,Rodney Gordon,21,Nathan Nelson,24
3505,3867,1.816,Rodney Gordon,21,Lisa Vega,24
3506,3793,8.031,Courtney James,19,John Woods,23
3506,3906,7.708,Courtney James,19,Rita Cooper,18
3506,3900,7.132,Courtney James,19,Catherine Porter,25
3506,3870,5.828,Courtney James,19,Christopher Evans,22
3506,3947,5.793,Courtney James,19,David Vincent,21
3506,3719,4.726,Courtney James,19,William Chan,24
3506,3792,4.243,Courtney James,19,Paul Nixon,25
3506,3909,3.998,Courtney James,19,Angela Coleman,21
3506,3705,3.432,Courtney James,19,Nicholas Summers,21
3506,3617,3.346,Courtney James,19,Christian Hernandez,22
3507,3617,1.974,Tricia Curtis,18,Christian Hernandez,22
3507,3584,1.372,Tricia Curtis,18,Brittney Rodgers,22
3507,3956,1.2,Tricia Curtis,18,Ashley Johnson,21
3507,3821,1.104,Tricia Curtis,18,Kayla Wagner,19
3507,3829,1.079,Tricia Curtis,18,Richard Patrick,22
3507,3515,1.074,Tricia Curtis,18,Michael Baker,21
3507,3794,1.069,Tricia Curtis,18,Paul Nixon,25
3507,3758,1.058,Tricia Curtis,18,Joseph Alexander MD,25
3507,3680,1.052,Tricia Curtis,18,Timothy Davis,24
3507,3738,0.963,Tricia Curtis,18,Nicole Thompson DVM,18
3508,3629,3.636,Kayla Smith,25,Jack Brown,21
3508,3526,3.371,Kayla Smith,25,Russell Taylor,24
3508,3478,2.649,Kayla Smith,25,Katherine Ballard,21
3508,3455,2.553,Kayla Smith,25,Ronald Davis,20
3508,3835,2.207,Kayla Smith,25,Sara Willis,22
3508,3753,2.184,Kayla Smith,25,Stephanie Jones,23
3508,3587,2.168,Kayla Smith,25,Amy Hernandez,19
3508,3766,2.168,Kayla Smith,25,Debra Harris,24
3508,3783,2.168,Kayla Smith,25,Bianca Becker,21
3508,3920,2.168,Kayla Smith,25,Ann Barr,24
3509,3822,5.462,Noah Smith,20,Alyssa Henry,20
3509,3680,4.832,Noah Smith,20,Timothy Davis,24
3509,3463,4.437,Noah Smith,20,Timothy Ryan,19
3509,3591,4.214,Noah Smith,20,Brittney Rodgers,22
3509,3870,4.204,Noah Smith,20,Christopher Evans,22
3509,3584,3.811,Noah Smith,20,Brittney Rodgers,22
3509,3969,3.606,Noah Smith,20,Nathan Nelson,24
3509,3558,3.588,Noah Smith,20,Joshua Duncan,20
3509,3976,3.414,Noah Smith,20,Nathan Nelson,24
3509,3810,3.327,Noah Smith,20,Leah Lopez,19
3510,3460,4.626,Rebecca Rodriguez,22,Christopher Burton,22
3510,3956,3.914,Rebecca Rodriguez,22,Ashley Johnson,21
3510,3972,3.898,Rebecca Rodriguez,22,Nathan Nelson,24
3510,3474,3.651,Rebecca Rodriguez,22,Mrs. Felicia Banks,21
3510,3443,3.614,Rebecca Rodriguez,22,Emily Daniels,22
3510,3726,2.861,Rebecca Rodriguez,22,Angela Reynolds PhD,24
3510,3764,2.389,Rebecca Rodriguez,22,Sierra Castro,21
3510,3937,1.988,Rebecca Rodriguez,22,Gloria Garcia,23
3510,3561,1.704,Rebecca Rodriguez,22,Charles Ortega,23
3510,3680,1.697,Rebecca Rodriguez,22,Timothy Davis,24
3511,3584,3.526,Susan Griffin,24,Brittney Rodgers,22
3511,3924,2.994,Susan Griffin,24,Felicia Mclean,18
3511,3593,2.701,Susan Griffin,24,Donald Miller,25
3511,3793,2.56,Susan Griffin,24,John Woods,23
3511,3558,2.303,Susan Griffin,24,Joshua Duncan,20
3511,3810,2.129,Susan Griffin,24,Leah Lopez,19
3511,3829,2.052,Susan Griffin,24,Richard Patrick,22
3511,3906,2.004,Susan Griffin,24,Rita Cooper,18
3511,3643,1.998,Susan Griffin,24,Megan Henry,19
3511,3617,1.97,Susan Griffin,24,Christian Hernandez,22
3512,3734,3.032,Paul Brandt,19,Lydia Harris,20
3512,3948,2.855,Paul Brandt,19,Noah Boyd,25
3512,3501,2.742,Paul Brandt,19,Carlos Johnson,25
3512,3633,2.463,Paul Brandt,19,Julie Owens,18
3512,3756,2.114,Paul Brandt,19,Denise Vasquez,21
3512,3962,2.02,Paul Brandt,19,Stephen Ewing,21
3512,3851,2.02,Paul Brandt,19,Eric Holland,22
3512,3449,2.014,Paul Brandt,19,David Martin,18
3512,3674,1.857,Paul Brandt,19,Eric Hardy,18
3512,3586,1.819,Paul Brandt,19,Shannon Moore,18
3513,3638,2.597,Donald Murphy,22,Olivia West,22
3513,3647,1.876,Donald Murphy,22,Jacob Wise,25
3513,3716,1.876,Donald Murphy,22,Dr. Jennifer Haynes,22
3513,3699,1.016,Donald Murphy,22,Nathan Nelson,24
3513,3844,0.94,Donald Murphy,22,Julie Marshall,23
3513,3848,0.94,Donald Murphy,22,Angela Poole,23
3513,3918,0.94,Donald Murphy,22,Andrea Olson,20
3513,3480,0.538,Donald Murphy,22,Andre Jimenez,18
3513,3763,0.538,Donald Murphy,22,Sylvia Smith,25
3513,567,0.159,Donald Murphy,22,Wendy Hurst,25
3514,3731,7.001,Andrea Duarte,19,Michael Dunn,18
3514,3702,6.715,Andrea Duarte,19,Tina Griffin,23
3514,3576,5.655,Andrea Duarte,19,Tiffany Campbell,25
3514,3930,5.227,Andrea Duarte,19,Jessica Cruz,18
3514,3902,4.724,Andrea Duarte,19,Mr. Alex Cook,18
3514,3448,4.495,Andrea Duarte,19,Shelly Alvarez,25
3514,3527,4.063,Andrea Duarte,19,Stacy Oconnor DDS,20
3514,3497,4.057,Andrea Duarte,19,Marcus Tucker,21
3514,3734,3.986,Andrea Duarte,19,Lydia Harris,20
3514,3756,3.733,Andrea Duarte,19,Denise Vasquez,21
3515,3558,1.778,Ashley White,18,Joshua Duncan,20
3515,3591,1.69,Ashley White,18,Brittney Rodgers,22
3515,3794,1.68,Ashley White,18,Paul Nixon,25
3515,3758,1.657,Ashley White,18,Joseph Alexander MD,25
3515,3680,1.442,Ashley White,18,Timothy Davis,24
3515,3810,1.38,Ashley White,18,Leah Lopez,19
3515,3900,1.37,Ashley White,18,Catherine Porter,25
3515,3486,1.357,Ashley White,18,Dr. Sarah Morales,23
3515,3509,1.357,Ashley White,18,Michael Wallace,24
3515,3463,1.321,Ashley White,18,Timothy Ryan,19
3516,3594,4.109,Melinda Bauer,18,Tommy Monroe,23
3516,3502,0.733,Melinda Bauer,18,Alyssa Harris,20
3516,1085,0.372,Melinda Bauer,18,Tara Bray,21
3516,3448,0.372,Melinda Bauer,18,Shelly Alvarez,25
3516,3449,0.372,Melinda Bauer,18,David Martin,18
3516,3456,0.372,Melinda Bauer,18,Donald Ryan,18
3516,3457,0.372,Melinda Bauer,18,William Mcintosh,22
3516,3467,0.372,Melinda Bauer,18,Troy Combs,23
3516,3480,0.372,Melinda Bauer,18,Andre Jimenez,18
3516,3488,0.372,Melinda Bauer,18,Andrea Duarte,19
3517,3734,3.923,Carlos Johnson,25,Lydia Harris,20
3517,3674,3.359,Carlos Johnson,25,Eric Hardy,18
3517,3456,3.266,Carlos Johnson,25,Donald Ryan,18
3517,3684,3.201,Carlos Johnson,25,Megan Rojas,18
3517,3604,3.027,Carlos Johnson,25,Ariel Woods,24
3517,3938,2.987,Carlos Johnson,25,Angela Tate,19
3517,3797,2.951,Carlos Johnson,25,Sara Patterson,21
3517,3448,2.951,Carlos Johnson,25,Shelly Alvarez,25
3517,3495,2.945,Carlos Johnson,25,John Miles,22
3517,3596,2.886,Carlos Johnson,25,Michael Jackson,25
3518,3731,6.388,Marcus Tucker,21,Michael Dunn,18
3518,3926,6.198,Marcus Tucker,21,Michael Williams,24
3518,3576,5.686,Marcus Tucker,21,Tiffany Campbell,25
3518,3966,4.874,Marcus Tucker,21,Jeremy Gallegos,23
3518,3930,4.685,Marcus Tucker,21,Jessica Cruz,18
3518,3627,4.515,Marcus Tucker,21,Jasmine Robinson,25
3518,3672,4.347,Marcus Tucker,21,Cassandra Lee,24
3518,3527,4.134,Marcus Tucker,21,Stacy Oconnor DDS,20
3518,3884,4.043,Marcus Tucker,21,Darren Huerta,21
3518,3913,4.043,Marcus Tucker,21,Nathan Nelson,24
3519,3899,2.259,Trevor Edwards,20,Gary Hamilton,20
3519,3965,1.22,Trevor Edwards,20,Nathan Nelson,24
3519,3910,1.197,Trevor Edwards,20,Nathan Nelson,24
3519,3612,1.175,Trevor Edwards,20,Debbie Harris,19
3519,3830,0.796,Trevor Edwards,20,Paul Thomas,22
3519,3442,0.725,Trevor Edwards,20,Patricia Riggs,22
3519,3722,0.725,Trevor Edwards,20,Daniel Hoffman,18
3519,3809,0.528,Trevor Edwards,20,Sherri Johns,22
3519,3782,0.482,Trevor Edwards,20,James Weber,22
3519,3893,0.482,Trevor Edwards,20,Kenneth Carter,24
3520,3521,2.267,Michael Jensen,22,Eric Mccormick,21
3520,3633,1.592,Michael Jensen,22,Julie Owens,18
3520,3968,1.592,Michael Jensen,22,Jeremy Gallegos,23
3520,3797,1.532,Michael Jensen,22,Sara Patterson,21
3520,3573,1.329,Michael Jensen,22,Jessica Morgan,24
3520,3831,1.29,Michael Jensen,22,Michael Glover,24
3520,3962,1.252,Michael Jensen,22,Stephen Ewing,21
3520,3480,1.252,Michael Jensen,22,Andre Jimenez,18
3520,3495,1.252,Michael Jensen,22,John Miles,22
3520,3734,1.252,Michael Jensen,22,Lydia Harris,20
3521,3599,9.189,Laura English,25,Robert Santana,20
3521,3636,7.196,Laura English,25,Paul Medina,23
3521,3862,4.405,Laura English,25,Brian Walker,20
3521,3715,3.847,Laura English,25,Samantha Anderson,20
3521,3644,3.543,Laura English,25,Deborah Craig,18
3521,3663,3.158,Laura English,25,Tracy Flores,19
3521,3968,3.08,Laura English,25,Jeremy Gallegos,23
3521,3971,2.92,Laura English,25,Nathan Nelson,24
3521,3633,2.769,Laura English,25,Julie Owens,18
3521,3851,2.748,Laura English,25,Eric Holland,22
3522,3888,1.946,Mason Brewer,18,Matthew Evans,21
3522,862,1.523,Mason Brewer,18,Melissa Bradford,24
3522,3659,1.521,Mason Brewer,18,Denise Vasquez,21
3522,3448,1.328,Mason Brewer,18,Shelly Alvarez,25
3522,3938,1.328,Mason Brewer,18,Angela Tate,19
3522,3610,1.261,Mason Brewer,18,Katherine Hayes,22
3522,3847,1.207,Mason Brewer,18,Kevin Hill,19
3522,1085,1.183,Mason Brewer,18,Tara Bray,21
3522,3547,1.115,Mason Brewer,18,Derek Garcia,18
3522,3596,1.014,Mason Brewer,18,Michael Jackson,25
3523,3481,4.937,Charles Harris,20,Melinda Bauer,18
3523,3502,0.733,Charles Harris,20,Alyssa Harris,20
3523,1085,0.372,Charles Harris,20,Tara Bray,21
3523,3448,0.372,Charles Harris,20,Shelly Alvarez,25
3523,3449,0.372,Charles Harris,20,David Martin,18
3523,3456,0.372,Charles Harris,20,Donald Ryan,18
3523,3457,0.372,Charles Harris,20,William Mcintosh,22
3523,3467,0.372,Charles Harris,20,Troy Combs,23
3523,3480,0.372,Charles Harris,20,Andre Jimenez,18
3523,3488,0.372,Charles Harris,20,Andrea Duarte,19
3524,3793,2.966,Christopher Everett,24,John Woods,23
3524,3758,2.873,Christopher Everett,24,Joseph Alexander MD,25
3524,3593,2.565,Christopher Everett,24,Donald Miller,25
3524,3810,2.534,Christopher Everett,24,Leah Lopez,19
3524,3818,2.312,Christopher Everett,24,Joyce Hernandez,18
3524,3947,2.312,Christopher Everett,24,David Vincent,21
3524,3558,2.237,Christopher Everett,24,Joshua Duncan,20
3524,3460,2.057,Christopher Everett,24,Christopher Burton,22
3524,3534,1.775,Christopher Everett,24,Charles Bond,18
3524,3690,1.753,Christopher Everett,24,William Chan,24
3525,3830,7.701,Charles Mcdaniel,25,Paul Thomas,22
3525,3684,7.1,Charles Mcdaniel,25,Megan Rojas,18
3525,3633,6.738,Charles Mcdaniel,25,Julie Owens,18
3525,3938,6.109,Charles Mcdaniel,25,Angela Tate,19
3525,3877,5.946,Charles Mcdaniel,25,Carmen Graham,18
3525,3797,5.568,Charles Mcdaniel,25,Sara Patterson,21
3525,3449,5.272,Charles Mcdaniel,25,David Martin,18
3525,3456,4.828,Charles Mcdaniel,25,Donald Ryan,18
3525,3545,4.743,Charles Mcdaniel,25,Karen Smith,24
3525,3667,4.489,Charles Mcdaniel,25,Jessica Trevino,24
3526,3728,4.074,Eric Mccormick,21,Benjamin May,25
3526,3710,3.728,Eric Mccormick,21,Caroline Rivera,19
3526,3835,3.672,Eric Mccormick,21,Sara Willis,22
3526,3740,3.463,Eric Mccormick,21,Jessica Nguyen,19
3526,3508,3.371,Eric Mccormick,21,Laura English,25
3526,3921,3.338,Eric Mccormick,21,Nathan Nelson,24
3526,3470,3.305,Eric Mccormick,21,Michael Jensen,22
3526,3636,3.196,Eric Mccormick,21,Paul Medina,23
3526,3867,3.052,Eric Mccormick,21,Lisa Vega,24
3526,3778,2.871,Eric Mccormick,21,Carolyn Jordan,23
3527,3596,5.709,Nichole Horton,23,Michael Jackson,25
3527,3576,4.425,Nichole Horton,23,Tiffany Campbell,25
3527,3790,4.331,Nichole Horton,23,Mario Thompson,18
3527,3737,4.305,Nichole Horton,23,Kathleen Garza,23
3527,3518,4.134,Nichole Horton,23,Stacy Oconnor DDS,20
3527,3640,4.131,Nichole Horton,23,Ronnie Lynch,23
3527,3824,4.114,Nichole Horton,23,Sara Patterson,21
3527,3514,4.063,Nichole Horton,23,Marcus Tucker,21
3527,3731,3.877,Nichole Horton,23,Michael Dunn,18
3527,3605,3.84,Nichole Horton,23,Matthew Keith,23
3528,3731,6.362,Stacy Oconnor DDS,20,Michael Dunn,18
3528,3635,5.623,Stacy Oconnor DDS,20,Mary Brown,23
3528,3830,5.53,Stacy Oconnor DDS,20,Paul Thomas,22
3528,3902,5.446,Stacy Oconnor DDS,20,Mr. Alex Cook,18
3528,3672,5.27,Stacy Oconnor DDS,20,Cassandra Lee,24
3528,3966,5.245,Stacy Oconnor DDS,20,Jeremy Gallegos,23
3528,3884,4.604,Stacy Oconnor DDS,20,Darren Huerta,21
3528,3578,4.294,Stacy Oconnor DDS,20,Shannon Moore,18
3528,3913,4.175,Stacy Oconnor DDS,20,Nathan Nelson,24
3528,3670,3.889,Stacy Oconnor DDS,20,Dean Sullivan,19
3529,3474,4.266,Janet Sims,25,Mrs. Felicia Banks,21
3529,3782,3.386,Janet Sims,25,James Weber,22
3529,3593,3.349,Janet Sims,25,Donald Miller,25
3529,3534,3.31,Janet Sims,25,Charles Bond,18
3529,3558,2.98,Janet Sims,25,Joshua Duncan,20
3529,3764,2.858,Janet Sims,25,Sierra Castro,21
3529,3786,2.71,Janet Sims,25,Jessica Juarez,24
3529,3680,2.559,Janet Sims,25,Timothy Davis,24
3529,3931,2.496,Janet Sims,25,Felicia Mclean,18
3529,3768,2.426,Janet Sims,25,Amanda Stephens,25
3530,3961,2.15,Manuel Hale,19,Amanda Morrow,23
3530,3566,1.397,Manuel Hale,19,Erica Garcia,24
3530,567,1.074,Manuel Hale,19,Wendy Hurst,25
3530,3496,1.048,Manuel Hale,19,Rodney Gordon,21
3530,3454,0.88,Manuel Hale,19,Jeremy Fuller,23
3530,3612,0.88,Manuel Hale,19,Debbie Harris,19
3530,3626,0.64,Manuel Hale,19,Timothy Moore,22
3530,3677,0.64,Manuel Hale,19,Cassandra Lee,24
3530,3839,0.64,Manuel Hale,19,Nathan Nelson,24
3530,3525,0.614,Manuel Hale,19,Mark Anderson,20
3531,3624,2.847,Thomas Steele,23,Erica Garcia,24
3531,3585,2.134,Thomas Steele,23,Kevin Robinson,18
3531,3814,2.07,Thomas Steele,23,Sergio Thompson,19
3531,3682,1.653,Thomas Steele,23,Francis Savage,20
3531,3580,1.306,Thomas Steele,23,Nicole Wilson,25
3531,3894,1.306,Thomas Steele,23,Julie Aguilar,22
3531,3441,1.275,Thomas Steele,23,Daniel Horton,25
3531,3905,1.25,Thomas Steele,23,Nathan Nelson,24
3531,3727,1.075,Thomas Steele,23,Robert Rivera,23
3531,3679,0.936,Thomas Steele,23,Brianna Stanley,18
3532,3821,3.112,Billy Evans,20,Kayla Wagner,19
3532,3555,2.233,Billy Evans,20,Holly Zavala,21
3532,3764,2.226,Billy Evans,20,Sierra Castro,21
3532,3690,2.172,Billy Evans,20,William Chan,24
3532,3758,2.121,Billy Evans,20,Joseph Alexander MD,25
3532,3825,2.104,Billy Evans,20,Richard Patrick,22
3532,3680,2.075,Billy Evans,20,Timothy Davis,24
3532,3534,2.04,Billy Evans,20,Charles Bond,18
3532,3782,1.868,Billy Evans,20,James Weber,22
3532,3719,1.843,Billy Evans,20,William Chan,24
3533,3577,3.006,Troy Combs,23,Jonathan Bailey,21
3533,3586,2.665,Troy Combs,23,Shannon Moore,18
3533,3756,2.616,Troy Combs,23,Denise Vasquez,21
3533,3449,2.562,Troy Combs,23,David Martin,18
3533,3851,2.562,Troy Combs,23,Eric Holland,22
3533,3651,2.263,Troy Combs,23,Joe Hawkins,23
3533,3962,2.247,Troy Combs,23,Stephen Ewing,21
3533,3677,2.099,Troy Combs,23,Cassandra Lee,24
3533,3842,2.046,Troy Combs,23,Vanessa King,25
3533,3604,2.034,Troy Combs,23,Ariel Woods,24
3534,3529,3.31,Juan Martinez,22,Mrs. Felicia Banks,21
3534,3782,3.118,Juan Martinez,22,James Weber,22
3534,3764,3.117,Juan Martinez,22,Sierra Castro,21
3534,3945,2.847,Juan Martinez,22,Lauren Higgins,25
3534,3584,2.666,Juan Martinez,22,Brittney Rodgers,22
3534,3623,2.661,Juan Martinez,22,Kevin Johnson,21
3534,3821,2.656,Juan Martinez,22,Kayla Wagner,19
3534,3558,2.648,Juan Martinez,22,Joshua Duncan,20
3534,3719,2.366,Juan Martinez,22,William Chan,24
3534,3601,2.25,Juan Martinez,22,Charles Ortega,23
3535,3617,3.346,Charles Bond,18,Christian Hernandez,22
3535,3568,3.345,Charles Bond,18,Brittney Rodgers,22
3535,3906,2.963,Charles Bond,18,Rita Cooper,18
3535,3764,2.922,Charles Bond,18,Sierra Castro,21
3535,3793,2.598,Charles Bond,18,John Woods,23
3535,3768,2.337,Charles Bond,18,Amanda Stephens,25
3535,3947,2.283,Charles Bond,18,David Vincent,21
3535,3810,2.27,Charles Bond,18,Leah Lopez,19
3535,3690,2.258,Charles Bond,18,William Chan,24
3535,3564,2.1,Charles Bond,18,Joshua Duncan,20
3536,3546,2.208,Daniel Horton,25,Eric Yu,21
3536,3745,2.205,Daniel Horton,25,Francis Savage,20
3536,3949,2.109,Daniel Horton,25,Nathan Nelson,24
3536,3490,1.715,Daniel Horton,25,Thomas Steele,23
3536,3814,1.715,Daniel Horton,25,Sergio Thompson,19
3536,3863,1.65,Daniel Horton,25,Steven Cain,24
3536,3905,1.65,Daniel Horton,25,Nathan Nelson,24
3536,3447,1.383,Daniel Horton,25,Shane Sparks,25
